Num_Acc,id_vehicule,num_veh,place,catu,sexe,trajet,secu1,secu2,secu3,locp,actp,etatp,year_acc,victim_age,senc,catv,obs,obsm,choc,manv,motor,occutc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,adr,lat,long,hour,nb_victim,nb_vehicules
202100013822,176Â 987,A01,4,2,2,5,1,8,-1,-1, -1,-1,2021,22.0,2,2,1,0,3,1,1,,3,C.De GAULLE (Rocade),0,,1,2,0,1,0,1,1,, -1,1,0,1,50,10,10,5,84,84007,2,9,0,3,C.De GAULLE (Rocade),43.93402,4.83137,3,4,1
202100026488,154Â 350,B01,1,1,2,3,2,8,-1,-1, -1,-1,2021,62.0,2,1,0,2,2,1,1,,4,PRESLES ( BOULEVARD ),0,,2,2,0,1,0,0,1,, -1,1,0,1,50,17,6,1,2,2722,2,1,0,3,PRESLES ( BOULEVARD ),49.37228,3.30515,18,2,2
202100037289,135Â 019,B01,1,1,1,5,2,6,-1,0,0,-1,2021,22.0,3,1,0,2,7,1,1,,4,QUAI DE LA GARE,0,,2,4,0,1,(1),(1),1,, -1,1,0,1,50,31,5,1,75,75113,2,2,0,3,QUAI DE LA GARE,48.837572,2.373653,18,4,2
202100053613,105Â 887,A01,10,3,2,5,0,-1,-1,4,3,2,2021,48.0,1,2,0,1,1,15,1,,3,D613A,0,,2,2,0,1,0,0,1,, -1,2,5,1,30,25,1,1,14,14366,2,2,0,6,Rue des Mathurins,49.14478,0.22463,14,2,1
202100022296,161Â 780,A01,10,3,2,5,0,-1,-1,3,3,1,2021,80.0,2,5,0,1,6,20,1,,4,RUE DE CLIGNANCOURT,0,,1,1,0,1,(1),(1),1,, -1,1,0,1,50,27,8,1,75,75118,2,2,0,6,RUE DE CLIGNANCOURT,48.894859,2.349431,10,2,1
202100038515,132Â 798,B01,3,2,1,0,1,0,-1,-1, -1,-1,2021,1.0,0,2,0,2,1,26,0,,7,CARNOT (PLACE),0,,-1,2,0,1,(1),(1),1,, -1,2,5,1,50,24,5,1,59,59332,2,2,1,3,CARNOT (PLACE),50.667297,3.211128,16,4,2
202100012162,179Â 985,A01,1,1,1,5,2,0,-1,-1, -1,-1,2021,29.0,2,1,9,0,1,11,1,,4,ARDON (RAMPE D'),0,,2,2,0,2,0,0,1,, -1,1,0,4,50,12,6,1,2,2408,2,1,0,6,ARDON (RAMPE D'),49.559839,3.627279,21,1,1
202100053403,106Â 268,A01,1,1,1,0,1,-1,-1,0,0,-1,2021,45.0,0,2,9,0,2,0,1,,4,,-1,,2,2,0,1,(1),(1),2,, -1,1,0,4,50,26,1,1,60,60612,2,1,0,6,Rue Seraphine Louis,49.212177,2.596702,8,1,1
202100038184,133Â 394,B01,1,1,2,2,2,0,-1,-1, -1,-1,2021,39.0,0,1,0,2,0,1,0,,4,GRIMAULT (BD LEON),0,,3,2,2,1,(1),(1),1,, -1,2,5,1,50,26,5,1,35,35238,2,6,1,3,GRIMAULT (BD LEON),48.09131,-1.65066,8,2,2
202100025894,155Â 403,A01,10,3,2,3,0,-1,-1,3,3,1,2021,61.0,0,2,0,1,2,1,1,,9,31,0,D,2,2,0,2,(1),(1),2,, -1,1,0,1,50,2,8,1,974,97405,2,1,0,1,Rue Mahe de la Bourdonnais,-21.355284,55.564966,17,2,1
202100056488,100Â 929,A01,2,2,2,0,2,8,-1,-1, -1,-1,2021,24.0,2,1,0,0,9,3,1,,1,AUTOROUTE A3,0,,3,10,0,1,7,369,1,, -1,1,2,1,90,2,1,3,93,93010,1,1,0,7,AUTOROUTE A3,48.90041,2.46953,19,2,1
202100042052,126Â 458,A01,1,1,1,5,8,0,-1,0,0,-1,2021,14.0,2,1,0,2,1,19,5,,4,QUAI DE LA SEINE,0,,1,2,1,1,(1),(1),1,, -1,1,0,5,30,29,4,1,75,75119,2,3,0,3,QUAI DE LA SEINE,48.885335,2.371821,13,2,2
202100030790,146Â 726,A01,10,3,1,5,0,-1,-1,3,3,1,2021,71.0,1,2,0,1,1,1,1,,4,ETIGNY D',0,,2,2,0,2,(1),(1),1,, -1,1,0,1,50,3,7,1,64,64445,2,1,0,6,Rue dâÃtigny,43.29603,-0.38228,18,2,1
202100048135,115Â 705,A01,1,1,1,0,2,0,-1,-1, -1,-1,2021,17.0,3,1,0,0,0,1,1,,4,BASSE CHAINE PONT,0,,2,4,2,1,1,0,1,, -1,2,0,1,50,13,3,1,49,49007,2,1,0,7,BASSE CHAINE PONT,47.47025,-0.56282,15,1,1
202100050386,111Â 632,A01,1,1,1,5,1,-1,-1,0,0,-1,2021,28.0,2,2,0,2,3,17,1,,3,31,-1,D,2,2,0,1,11,10,1,, -1,1,0,1,80,25,2,1,84,84088,1,1,0,4,D31,43.985358,5.014213,14,4,3
202100012861,178Â 737,A01,1,1,1,5,2,6,-1,0,0,-1,2021,54.0,1,1,0,2,3,21,1,,4,ECHANGEUR BERCY,0,,1,4,0,1,34,800,1,, -1,1,0,1,70,16,10,1,75,75112,2,1,0,2,ECHANGEUR BERCY,48.827765,2.393486,15,2,2
202100040724,128Â 819,A01,1,1,1,0,8,0,-1,-1, -1,-1,2021,60.0,3,2,6,0,1,13,1,,4,COLIBRI (RUE),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30,8,5,1,972,97209,2,1,0,6,COLIBRI (RUE),14.60805,-61.05928,10,1,1
202100049127,113Â 938,A01,10,3,2,5,0,-1,-1,3,3,1,2021,70.0,2,1,0,1,1,1,1,,4,RUE DE RENNES,0,,-1,2,0,2,(1),(1),1,, -1,2,0,1,30,4,3,1,75,75106,2,1,0,6,RUE DE RENNES,48.846122,2.326056,16,2,1
202100000983,199Â 999,B01,1,1,2,5,8,0,-1,-1, -1,-1,2021,56.0,1,1,0,2,8,19,5,,4,SILENCIEUSE (RUE),0,,2,2,0,1,0,0,1,, -1,1,0,1,30,18,12,1,77,77169,2,3,0,3,SILENCIEUSE (RUE),48.8076,2.62073,14,2,2
202100010280,183Â 332,B01,1,1,1,9,8,0,-1,-1, -1,-1,2021,31.0,0,0,0,2,4,26,3,,4,TIRONNEAU ADRIEN (PL),0,,4,4,0,1,0,0,3,, -1,2,9,1,50,29,10,5,72,72181,2,6,1,3,TIRONNEAU ADRIEN (PL),47.98299,0.21062,22,2,2
202100009812,184Â 158,A01,2,2,2,9,1,0,-1,-1, -1,-1,2021,24.0,1,2,0,2,1,1,1,,2,L'APPEL DU DIX-HUIT JUIN 1940 (AV DE),0,,1,2,0,1,1,0,1,, -1,1,0,1,50,2,11,5,94,94078,2,1,0,2,L'APPEL DU DIX-HUIT JUIN 1940 (AV DE),48.758497,2.443335,18,3,2
202100026155,154Â 941,A01,1,1,1,5,2,0,-1,0,0,-1,2021,20.0,1,1,0,2,8,2,1,,4,AVENUE DU GENERAL LECLERC,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,31,7,1,75,75114,2,2,0,2,AVENUE DU GENERAL LECLERC,48.829591,2.328375,10,2,2
202100050173,112Â 035,A01,1,1,1,0,2,6,-1,-1, -1,-1,2021,62.0,0,1,0,2,1,1,1,,3,RD 201_ACCES 201 PAR BD S.ALLENDE,0,,2,2,0,1,0,980,4,, -1,1,0,1,80,24,2,1,60,60175,2,1,0,2,RD 201_ACCES 201 PAR BD S.ALLENDE,49.24916,2.4575,16,3,2
202100010720,182Â 565,A01,1,1,1,4,8,-1,-1,0, -1,-1,2021,39.0,2,2,2,0,1,14,1,,3,LESTONAN AVENUE DE,0,,2,2,0,1,5,10,1,, -1,1,0,3,50,27,10,3,29,29051,1,1,0,6,Avenue de Lestonan,48.0124520578,-4.0141364335,19,1,1
202100011044,181Â 978,A01,10,3,2,9,0,-1,-1,3,3,1,2021,75.0,3,2,0,1,3,1,1,,4,DE LA GARE(RUE),0,,1,1,0,1,0,0,1,, -1,1,0,1,50,25,10,3,974,97409,2,6,0,3,DE LA GARE(RUE),-20.96196,55.65691,5,2,1
202100023347,159Â 881,A01,1,1,1,5,8,-1,-1,0,0,-1,2021,35.0,2,1,0,0,0,1,1,,4,118,0,D,2,2,0,1,(1),(1),1,, -1,1,0,1,50,20,8,5,39,39491,2,1,0,7,15 Rue du Stade,46.398889,5.79583,21,1,1
202100009683,184Â 397,A01,1,1,1,1,2,-1,-1,0,0,-1,2021,32.0,3,1,0,2,3,13,1,,4,,-1,,2,2,0,2,(1),(1),1,,5,2,0,1,30,3,11,1,977,97701,2,1,0,6,RTE DE LURIN,17.891061,-62.841529,8,2,2
202100036086,137Â 181,A01,1,1,1,5,2,6,-1,0,0,-1,2021,45.0,3,1,0,2,3,17,1,,7,CANNES AVENUE DE (RN7),0,,-1,2,0,1,(1),(1),1,, -1,1,0,1,50,6,6,1,6,6027,2,1,0,3,CANNES AVENUE DE (RN7),43.654672,7.149761,15,2,2
202100056046,101Â 703,B01,1,1,2,3,1,0,-1,-1, -1,-1,2021,74.0,1,2,0,2,4,1,1,,4,MENDES FRANCE AVENUE PIERRE,0,,-1,2,0,1,1,0,1,, -1,2,0,1,50,4,1,5,49,49015,2,1,1,2,MENDES FRANCE AVENUE PIERRE,47.505312,-0.587901,17,2,2
202100025290,156Â 454,A01,1,1,1,5,1,8,-1,-1, -1,-1,2021,24.0,1,5,0,2,1,1,1,,3,RD 956,0,,3,4,0,1,(1),(1),1,, -1,2,5,1,90,4,8,1,41,41212,1,1,1,2,RD 956,47.56214,1.37278,14,2,2
202100017441,170Â 450,A01,1,1,1,1,1,0,-1,-1, -1,-1,2021,25.0,1,2,3,0,3,1,1,,3,RD 301 (ROCADE MINIERE),0,,3,4,0,1,7,450,1,, -1,1,0,1,110,22,9,3,62,62083,1,1,0,7,RD 301 (ROCADE MINIERE),50.44609,2.599917,21,1,1
202100023047,160Â 424,B01,1,1,2,9,1,-1,-1,0,0,-1,2021,64.0,1,2,0,2,5,2,1,,3,BORDEAUX (ROUTE DE) CD 935,0,,2,2,0,1,38,360,1,, -1,1,0,1,90,26,7,1,65,65100,1,1,0,2,BORDEAUX (ROUTE DE) CD 935,43.2686110741,0.071003059,17,2,2
202100033249,142Â 339,A01,1,1,1,0,2,6,-1,0,0,-1,2021,68.0,1,1,0,2,2,17,1,,3,933,-1,,2,2,0,1,40,500,1,, -1,1,0,1,80,19,6,1,47,47285,1,1,0,2,D933,44.426923,0.12777,18,2,2
202100045544,120Â 332,A01,1,1,1,1,2,6,-1,-1, -1,-1,2021,47.0,1,1,11,0,1,3,1,,7,STRASBOURG (DE)                     (RO),0,,2,3,0,2,2,200,1,, -1,1,0,1,50,1,4,1,69,69034,2,3,0,6,STRASBOURG (DE) (RTE),45.7997253517,4.8768031597,16,1,1
202100023774,159Â 122,A01,1,1,1,5,1,-1,-1,0,0,-1,2021,60.0,2,5,2,0,8,1,1,,3,96,-1,,2,2,0,2,4,130,2,, -1,1,0,8,80,17,8,1,42,42240,1,1,0,6,D96,45.4880630755,3.9995451271,17,1,1
202100047954,116Â 021,A01,10,3,1,9,0,-1,-1,4,3,1,2021,50.0,1,2,0,1,2,1,1,,4,RUE ORDENER,0,,2,4,0,1,(1),(1),1,, -1,2,0,1,50,15,3,1,75,75118,2,2,1,6,RUE ORDENER,48.891545,2.34964,11,2,1
202100049589,113Â 106,B01,1,1,1,1,1,0,-1,0,0,-1,2021,46.0,2,2,0,2,9,2,1,,1,A4,0,,-1,3,0,1,5,0,1,, -1,1,0,1,90,2,3,1,75,75112,1,1,0,4,A4,48.82078,2.46113,13,3,3
202100048366,115Â 300,A01,1,1,1,0,2,6,-1,-1, -1,-1,2021,44.0,1,1,0,2,7,17,1,,4,BOEUF (CHEMIN) (1),0,,2,2,0,1,0,0,2,, -1,1,0,1,30,11,3,1,974,97416,2,2,0,3,BOEUF (CHEMIN) (1),-21.28955,55.46469,8,2,2
202100032703,143Â 310,A01,1,1,1,1,8,0,-1,0,0,-1,2021,24.0,2,1,0,2,1,1,5,,4,RUE BRILLAT SAVARIN,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,22,6,1,75,75113,2,1,0,2,RUE BRILLAT SAVARIN,48.822181,2.348692,10,2,2
202100015081,174Â 749,A01,10,3,1,1,0,-1,-1,2,3,1,2021,52.0,1,2,0,1,1,1,1,,4,ROSE HAREL (RUE),0,,3,1,0,1,0,0,1,, -1,2,0,1,50,5,10,2,14,14366,2,1,1,6,ROSE HAREL (RUE),49.14248,0.22273,7,2,1
202100013406,177Â 769,A01,10,3,1,0,0,-1,-1,1,3,1,2021,17.0,1,5,0,1,2,1,1,,4,MONTAIGNE (AVE),0,,2,2,0,1,0,0,1,, -1,1,0,1,30,13,10,1,93,93051,2,1,0,6,MONTAIGNE (AVE),48.84512,2.53875,10,2,1
202100042129,126Â 324,B01,1,1,1,1,1,-1,-1,0,0,-1,2021,55.0,2,2,0,2,1,0,1,,3,19,-1,,2,2,0,1,6,510,3,, -1,2,0,1,50,30,4,1,1,1403,2,1,1,1,grande rue,45.808383,5.453285,12,3,2
202100024217,158Â 387,A01,1,1,1,3,0,-1,-1,0,0,-1,2021,75.0,2,1,0,2,1,1,5,,3,25,-1,,2,2,0,1,1,954,1,, -1,1,0,1,80,13,8,3,56,56114,1,1,0,3,Kerdalidec D25,47.294949,-3.106363,22,2,2
202100024820,157Â 292,A01,1,1,1,5,2,6,4,0,0,-1,2021,24.0,1,1,12,2,9,1,1,,3,1006,0,D,2,2,0,3,121,120,2,, -1,1,0,1,50,8,8,2,73,73258,1,1,0,6,D1006,45.2227696376,6.4517484981,18,2,2
202100008218,187Â 026,A01,1,1,2,1,1,0,-1,-1, -1,-1,2021,22.0,1,2,0,0,2,14,1,,1,AUTOROUTE A86,0,,1,3,0,1,50,150,2,, -1,2,0,1,70,14,11,1,94,94034,1,1,0,7,AUTOROUTE A86,48.75544,2.34152,10,1,1
202100041775,126Â 941,A01,1,1,1,0,2,8,-1,-1, -1,-1,2021,31.0,1,1,14,0,1,1,1,,4,MERE THERESA (rue),0,,2,2,0,1,(1),(1),2,, -1,1,0,1,50,1,5,1,973,97302,2,1,0,7,MERE THERESA (rue),4.920144879,-52.3126366139,14,1,1
202100055850,102Â 047,A01,2,2,1,4,8,0,-1,-1, -1,-1,2021,53.0,3,5,1,0,7,16,1,,4,PASCAL (RUE),0,,2,2,0,1,0,0,1,, -1,1,0,1,10,8,1,1,93,93027,2,1,0,3,PASCAL (RUE),48.927265932,2.4021194347,13,3,2
202100040943,128Â 436,A01,1,1,1,9,2,6,-1,-1, -1,-1,2021,28.0,1,1,4,0,3,13,1,,3,,0,,2,2,0,2,0,0,3,, -1,1,0,3,50,6,5,1,11,11069,2,1,0,4,MAGINOT ANDRE -AVENUE-,43.21956,2.38066,17,3,3
202100042041,126Â 477,A01,1,1,1,1,2,6,-1,-1, -1,-1,2021,34.0,1,1,0,2,1,26,1,,4,DE LATTRE DE TASSIGNY (BD),0,,-1,2,0,1,(1),(1),1,, -1,1,5,1,50,29,4,1,17,17306,2,6,0,3,DE LATTRE DE TASSIGNY (BD),45.62693,-1.01866,7,2,2
202100031419,145Â 583,B01,1,1,1,9,2,6,-1,0,0,-1,2021,58.0,2,1,0,2,4,1,1,,4,BOULEVARD PERIPHERIQUE EXTERIEUR OUEST,0,,3,4,0,1,11,600,1,, -1,1,1,1,70,28,6,5,75,75116,2,1,0,2,BOULEVARD PERIPHERIQUE EXTERIEUR OUEST,48.843213,2.254373,23,2,2
202100022744,160Â 946,Z01,2,2,1,5,1,0,-1,0,0,-1,2021,34.0,2,2,4,0,2,14,1,,4,PORTE DE BAGNOLET,0,,-1,4,0,1,(1),(1),1,, -1,1,0,1,70,23,8,2,75,75120,2,4,0,6,PORTE DE BAGNOLET,48.866962,2.413435,6,4,1
202100019438,166Â 891,A01,10,3,1,0,0,-1,-1,2,5,2,2021,4.0,2,2,0,1,3,1,1,,4,,0,,2,2,0,1,(1),(1),1,,"5,4",1,0,1,50,10,9,1,79,79049,2,1,0,7,42 Boulevard Alexandre 1er,46.839826,-0.49763,11,2,1
202100004103,194Â 406,B01,1,1,1,5,1,0,-1,-1, -1,-1,2021,25.0,1,2,0,2,1,1,1,,4,FERRY ( BOULEVARD JULES),0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50,8,12,5,1,1053,2,2,1,3,FERRY ( BOULEVARD JULES),46.19561,5.22192,22,2,2
202100041099,128Â 148,A01,5,2,1,5,8,-1,-1,-1, -1,-1,2021,5.0,0,2,6,0,1,1,1,,4,BREMERHAVEN (CONTRE VOIE DE),0,,1,1,0,1,0,0,2,, -1,1,0,4,50,5,5,1,50,50129,2,1,0,6,BREMERHAVEN (CONTRE VOIE DE),49.63071,-1.60627,18,5,1
202100050760,110Â 949,B01,1,1,1,5,2,6,-1,-1, -1,-1,2021,17.0,1,1,0,2,3,15,1,,4,SAINT EXUPERY (BOULEVARD),0,,2,1,0,1,(1),(1),1,, -1,1,0,1,50,11,2,1,3,3321,2,2,0,3,56 Boulevard Saint-ExupÃ©ry,46.55637,3.35149,15,2,2
202100040930,128Â 460,A01,10,3,1,0,0,-1,-1,1,B,1,2021,37.0,1,2,0,1,3,1,1,,2,FRANCAIS LIBRES (BD),0,,1,2,0,2,0,0,1,, -1,2,0,1,70,28,4,3,30,30189,1,1,0,6,FRANCAIS LIBRES (BD),43.834,4.321,20,2,1
202100048051,115Â 853,B01,1,1,2,9,1,0,-1,-1, -1,-1,2021,26.0,1,2,0,2,3,15,1,,4,ARMAND NUMEZ,0,,2,2,0,1,0,0,1,, -1,1,0,1,30,13,3,1,92,92004,2,3,0,6,PIERRE BOUDOU,48.91511,2.30601,13,7,2
202100024476,157Â 917,B01,1,1,2,1,1,-1,-1,-1, -1,-1,2021,30.0,2,2,0,2,4,1,1,,1,A57,0,,3,4,0,1,5,800,1,, -1,1,0,1,70,12,8,1,83,83144,1,1,0,2,A57,43.140388,5.999328,12,2,2
202100033982,141Â 011,A01,1,1,1,0,1,0,-1,-1, -1,-1,2021,64.0,1,2,0,2,1,2,0,,1,AUTOROUTE A86,0,,3,4,0,1,0,500,1,, -1,1,0,1,70,17,6,1,93,93027,1,1,0,2,AUTOROUTE A86,48.92805,2.40328,18,2,2
202100001571,199Â 003,A01,1,1,1,0,8,-1,-1,-1, -1,-1,2021,46.0,1,2,0,1,1,15,1,,7,JEAN JAURES                         (AV),0,,2,3,3,1,61,0,1,, -1,1,0,1,50,23,12,1,69,69199,2,2,0,6,MATHIEU DUSSURGEY (R),45.71201,4.85508,15,3,1
202100012920,178Â 638,A01,1,1,1,5,2,-1,-1,0,0,-1,2021,18.0,1,1,0,0,8,1,1,,3,,-1,,2,2,0,2,(1),(1),1,,"6,7",1,8,1,50,15,10,5,79,79079,2,1,0,7,20 Rue du Cardinal de Sourdis,46.919673,-0.743707,19,1,1
202100002324,197Â 639,A01,7,2,1,5,0,-1,-1,0,0,-1,2021,16.0,0,2,2,0,8,1,1,,3,5,0,D,2,2,0,2,(1),(1),3,, -1,1,0,8,70,20,12,1,976,97616,1,1,0,3,Plage de Mtsanga Beach,-12.884003,45.130677,16,3,1
202100026661,154Â 053,A01,1,1,1,1,2,0,-1,-1, -1,-1,2021,17.0,1,1,0,2,1,1,1,,4,FOUGERES (RUE DE),0,,2,2,2,1,(1),(1),1,, -1,1,0,1,50,28,7,1,35,35238,2,3,0,3,FOUGERES (RUE DE),48.125133,-1.656486,7,2,2
202100040558,129Â 117,A01,1,1,2,5,1,-1,-1,0,0,-1,2021,33.0,2,2,0,0,8,1,1,,3,906,-1,,2,2,0,1,39,375,1,, -1,1,0,1,90,9,5,1,21,21009,1,2,0,3,D906,47.1860822679,4.39856117,16,3,2
202100031892,144Â 749,A01,1,1,1,5,2,0,-1,0,0,-1,2021,20.0,2,1,0,2,3,18,1,,7,CANNES AVENUE DE (RN7),0,,2,2,0,2,(1),(1),2,, -1,1,0,1,50,27,6,1,6,6027,2,1,0,2,CANNES AVENUE DE (RN7),43.65327,7.14636,11,2,2
202100054288,104Â 720,B01,1,1,1,5,8,-1,-1,0,0,-1,2021,61.0,3,2,0,2,3,16,1,,4,,-1,,2,2,0,1,(1),(1),1,, -1,1,0,1,90,21,1,1,971,97119,1,1,0,3,Chemin de l'Anse Maurice,16.394754,-61.407162,11,2,2
202100004309,194Â 053,A01,10,3,1,9,0,-1,-1,1,3,1,2021,13.0,1,2,1,1,1,17,1,,3,ARISTIDE BRIAND (BOULEVARD),0,,2,1,1,1,1,0,1,, -1,2,0,1,30,7,12,5,93,93048,2,1,1,6,ARISTIDE BRIAND (BOULEVARD),48.8735006452,2.4539501528,17,2,1
202100033147,142Â 510,A01,1,1,1,5,2,6,-1,0,0,-1,2021,39.0,2,1,7,0,0,1,1,,3,56,0,D,2,2,0,2,9,300,1,, -1,1,0,1,80,21,6,1,83,83029,1,1,0,6,Route de Fayence,43.615398,6.741366,21,1,1
202100041613,127Â 222,B01,1,1,1,5,2,6,-1,0,0,-1,2021,61.0,2,1,0,2,1,1,1,,7,41,2,E,2,2,0,2,4,300,1,, -1,1,0,1,90,3,5,1,13,13022,1,1,0,1,Avenue de Carnoux,43.237903,5.545151,16,2,2
202100011314,181Â 516,A01,2,2,1,5,1,-1,-1,0,0,-1,2021,36.0,2,2,16,0,1,0,1,,3,34,-1,,2,2,0,2,22,50,2,, -1,2,0,3,80,23,10,3,69,69078,1,1,0,7,RD 34,45.6849466033,4.5299935341,5,2,1
202100034682,139Â 732,B01,2,2,2,5,1,-1,-1,0,0,-1,2021,61.0,3,2,0,2,9,0,1,,3,2020,0,,4,4,0,1,4,700,1,, -1,1,0,1,90,21,5,1,28,28121,1,3,0,3,Route dÃ©partement 2020,48.115701,1.894549,7,4,2
202100022535,161Â 351,A01,1,1,1,5,2,-1,-1,0,0,-1,2021,73.0,3,1,0,2,1,19,5,,3,396,-1,,2,2,0,1,(1),(1),1,, -1,1,0,1,80,27,8,1,40,40255,1,2,1,3,Route de Pujo,43.879146,-0.345018,8,3,2
202100006465,190Â 240,A01,1,1,1,4,1,8,-1,0,0,-1,2021,34.0,1,5,0,2,7,1,1,,4,QUAI DE JEMMAPES,0,,1,2,0,1,(1),(1),1,, -1,1,0,1,30,24,11,1,75,75110,2,2,0,3,QUAI DE JEMMAPES,48.8688,2.367631,11,2,2
202100033628,141Â 655,A01,10,3,1,3,0,-1,-1,4,3,1,2021,73.0,1,2,0,1,2,1,1,,4,AVENUE DE LA PORTE DE MENILMONTANT,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,18,6,1,75,75120,2,2,1,6,AVENUE DE LA PORTE DE MENILMONTANT,48.870571,2.408827,9,2,1
202100050944,110Â 618,B01,1,1,1,0,2,0,-1,-1, -1,-1,2021,25.0,2,1,0,2,0,1,1,,3,R DE SUCY,0,,2,2,0,1,1,0,3,, -1,2,5,1,50,18,2,5,94,94019,2,2,1,3,SUCY (R DE),48.790181,2.522425,22,3,2
202100045387,120Â 604,A01,1,1,1,0,8,0,-1,-1, -1,-1,2021,13.0,3,1,0,2,0,1,5,,4,JAURES,0,,2,2,0,1,1,0,1,, -1,1,0,1,50,31,3,1,49,49007,2,1,0,6,JAURES,47.45738,-0.52317,11,1,1
202100010340,183Â 221,B01,1,1,2,5,1,4,-1,0,0,-1,2021,30.0,1,2,0,2,4,2,1,,4,PORTE DE CLICHY,0,,1,4,0,1,19,900,1,, -1,1,0,1,70,29,10,5,75,75117,2,1,0,2,PORTE DE CLICHY,48.898986,2.317292,20,2,2
202100037968,133Â 798,B01,1,1,1,4,2,-1,-1,-1,0,-1,2021,37.0,1,1,0,2,1,15,1,,3,DIVISION LECLERC (AVENUE DE LA ),0,,4,3,0,1,2,950,1,, -1,2,5,1,50,25,5,5,95,95539,2,2,1,3,DIVISION LECLERC (AVENUE DE LA ),48.991633,2.360146,23,2,2
202100027175,153Â 139,A01,3,2,2,5,1,-1,-1,-1,0,-1,2021,21.0,1,2,4,2,1,1,2,,1,AUTOROUTE A115,0,,3,4,0,1,1,399,1,, -1,2,0,1,90,25,7,1,95,95252,1,1,1,4,A115,48.9842885593,2.2416543564,17,5,3
202100054280,104Â 734,A01,1,1,1,0,0,-1,-1,0,0,-1,2021,37.0,0,2,3,0,3,1,1,,3,2,0,D,2,2,0,1,63,300,4,, -1,2,0,1,50,21,1,3,7,7066,1,1,1,6,D2 - Pont de la ClÃ¨ve,44.709166,4.682209,19,1,1
202100014846,175Â 173,B01,3,2,1,5,3,0,-1,-1, -1,-1,2021,0.0,1,2,0,0,6,1,1,,3,STALINGRAD (BD DE),0,,2,2,0,1,1,0,1,, -1,1,0,1,50,6,10,1,94,94081,2,2,0,3,Boulevard de Stalingrad,48.7984,2.38169,11,3,2
202100038200,133Â 364,B01,1,1,2,5,1,8,-1,-1, -1,-1,2021,55.0,2,2,0,2,2,1,1,,4,JULES GUESDE (RUE),0,,-1,3,0,1,(1),(1),1,, -1,1,0,1,50,26,5,1,10,10387,2,2,0,3,JULES GUESDE (RUE),48.294,4.0818,13,2,2
202100013527,177Â 548,B01,2,2,1,0,1,0,-1,-1, -1,-1,2021,19.0,1,2,0,2,1,1,0,,4,CLAUDE DESIRE A PARTIR NÃ¸ 41-32,0,,1,1,0,1,(1),(1),1,, -1,1,0,1,50,9,10,5,42,42218,2,2,0,3,Rue DÃ©sirÃ© Claude,45.4263254326,4.3896942528,22,5,2
202100000501,200Â 806,A01,10,3,2,5,0,-1,-1,3,3,2,2021,43.0,2,2,0,1,2,26,1,,3,GENERAL LECLERC (RUE DU),0,,2,1,0,1,11,786,3,, -1,1,9,1,30,16,10,1,78,78124,2,9,0,6,GENERAL LECLERC (RUE DU),48.90719,2.17519,17,3,1
202100038335,133Â 109,A01,1,1,1,0,2,6,-1,-1, -1,-1,2021,27.0,1,1,0,2,1,1,1,,4,EDMOND ROSTAND (RUE),0,,3,2,3,2,0,0,1,, -1,1,0,1,50,23,5,1,67,67482,2,3,0,3,EDMOND ROSTAND (RUE),48.59196,7.69295,11,2,2
202100022024,162Â 262,B01,1,1,2,3,1,-1,-1,0,0,-1,2021,28.0,1,2,6,2,2,15,1,,7,306,0,,3,4,3,2,45,100,1,, -1,1,0,6,-1,26,8,1,69,69116,2,9,0,3,RD 306,45.820596,4.767643,16,2,2
202100041108,128Â 131,B01,1,1,1,0,2,6,-1,-1, -1,-1,2021,50.0,3,1,0,2,1,1,1,,7,RD 86 DE MONTS Ã  TOURS,0,,2,2,1,1,(1),(1),1,, -1,2,0,1,50,4,5,1,37,37122,2,3,1,6,RD 86 DE MONTS Ã  TOURS,47.3289649495,0.6637908071,15,3,2
202100024250,158Â 321,A01,10,3,1,9,0,-1,-1,4,3,1,2021,55.0,2,2,0,1,1,1,0,,3,980,0,,2,2,0,1,48,540,1,, -1,1,0,1,50,12,8,1,71,71040,2,1,0,6,REPUBLIQUE (RUE DE LA),46.700713101,4.3891586083,10,2,1
202100032410,143Â 840,B01,1,1,2,0,2,6,-1,0,0,-1,2021,22.0,1,1,0,2,1,1,1,,3,994,0,E,2,2,0,1,2,378,4,, -1,1,0,1,50,26,6,1,5,5180,2,9,0,1,D994e,44.812695,6.558094,9,2,2
202100047284,117Â 244,A01,1,1,1,5,2,6,-1,0,0,-1,2021,17.0,2,1,0,2,1,1,1,,4,,-1,,2,2,0,1,(1),(1),1,,"5,8",1,0,1,50,20,3,1,79,79061,2,1,0,6,15 Avenue de Niort,46.265935,-0.219705,15,2,2
202100042617,125Â 447,B01,1,1,1,0,2,8,-1,-1, -1,-1,2021,34.0,1,1,0,2,4,1,1,,3,DOCTEUR DERVAUX  ( QUAI DU ),0,,3,2,0,1,0,0,1,, -1,1,0,1,70,25,4,1,92,92004,2,3,0,5,DOCTEUR DERVAUX  ( QUAI DU ),48.9070480385,2.2916217148,16,4,4
